"sub_count","total_views"
4730,1300364
2960,135628
1920,997952
285000,233450307
239,43090
118,35668
79,11643
2060,983549
13900,1155227
79000,238828337
1900,105599
884,960681
25400,8153104
922,529572
0,110
90500,18967736
6700,1619759
4380000,1242742762
13000,2964908
9820,3118974
67900,15192070
951,331445
53,3261
7590,1166940
6790,972534
2360,2703260
19600,1690071
7570,2341753
6730,1377376
105000,36251208
846000,308125274
358,297189
4260,588344
11800,14486683
1280,1246575
5,2426
209,57093
92600,22734346
176000,23599103
249000,35939851
227,93082
2380,244073
2010,27807
2960,801963
121,42732
0,102
1150,357156
55,43865
5860,1855567
1010,286901
602,105842
382000,192428149
240000,133894250
521000,42117987
6660,250912
325000,63601001
3,2317
34,7131
17200,4789367
4970,790813
497000,81555001
2070,231123
598000,150466586
3460,172129
377000,383479291
211,23094
5700,639696
4600,2464069
4120,953322
213000,60424087
379000,184372252
760,66791
1000,1143051
642000,169270833
5,338
18400,1785564
4560,2198935
149,1850
11900000,2503340356
838,812997
1790000,1808190446
26,6005
10500,373220186
3710,279287
111000,11480851
3860,2661507
93000,12350037
2470000,234942893
3810000,6739618306
1,321
248000,33536036
395000,149373057
41100,9361280
9080,1143763
4710000,884256364
378000,38028801
46300,62511057
68600,5059124
141,9360
4240,177882352
367,228035
11300,3812359
171000,20310193
3270,356810
9620,1271892
800000,688016239
267000,52961414
100000,6609873
0,312
542000,111007990
750,89983
160000,86309470
685000,59558448
18500,6315805
1060,80346
6210000,2665257483
146000,812726818
188,20179
37500,22063839
12300,1886744
4390,1130547
1210,151525
778000,301878051
352,402030
6790,2007061
195000,13704690
31,805
13900,8644176
162,134989
70,17176
573,94988
364,296913
4050,859305
1970000,558687578
57900,9690663
1150,74558
219000,11478500
45000,6722005
10500,1778721
3,105
3370,666554
9630,18518781
287000,284750891
71300,27274713
12000,1202069
11800,555359
17600,1389400
9250,2336141
3200,308613
98800,16751749
24600,4496376
381,359778
28100,1494534
1630,279858
5770,700843
19500,22415495
209000,7021698
246000,127749792
800000,136115284
259000,54187190
1640,137503
83100,14156120
139000,108612825
15,267
336,38075
8,171
29,7318
14000,4529586
194000,2401278
2510000,948900483
41,11455
39800,20410952
18700,2234105
335,1959016
53900,13220722
22,5400
85300,41663391
17100,2068486
2610,287401
175000,39021182
20000,1552138
1280,227695
31400000,16807518486
154,25142
631,206906
23900,4073599
41200,7993266
21300,3972209
132000,168034687
1060,1554515
3720000,569708277
323000,36094208
1960,135411
126,14809
1290,53408
718000,350601314
10700,14168413
248,169558
248,56557
73,21921
199000,73390067
115000,59313708
3760,1825819
122000,1067733811
410000,129730362
1530,182749
290000,84700396
191,76540
80500,32903765
5380,598121
483000,167103928
351,46624
10100,555280
3450,273668
392000,31987892
77200,47762905
286,57800
999,425749
6610,3250038
1090,33506
747000,158339560
1330,903238
4720000,206411385
5030,1343971
24,5199
249000,419821146
128000,17439247
15400,568310
0,28
30700,3795289
201000,71272535
30,745
50100,10376355
98,23763
29000,8722339
1510000,1395686723
466000,203698231
4370,4561174
8070,846634
1530000,549741209
32300,14085730
3320000,443799703
236000,101010227
47,62142
99400,11759064
1440,1190559
868000,227666125
3130,5595529
13200,1073575
5770,380595
1720000,273360858
3490,1209494
417,245708
13800,1304982
23600,12138333
3,2219
223000,28823656
1,81
11000000,4987272276
10,251
67,21688
717000,401140786
260,114740
6610,2836447
221,126411
1050000,108260995
296,4518897
12700,510029
3910000,794031942
58,22859
420,25377
1220,322338
107000,138236102
31100,1610667
1030,292405
1,571
26600,1784439
14700,4053714
5880000,1152997731
8840,1464902
2630,304110
855000,258740130
34400,6640251
7910,862324
32200,3023172
384000,165082380
1300000,273694961
36,3727
6250000,10152722894
1690000,665810747
10700,1182753
572000,146344732
450,115648
6420,769201
3870000,1758390756
10900,27584967
799,122820
313000,105066344
10300,1482764
367000,181653870
1460,166385
1530000,944225324
3470,1228717
11300,1220337
20400,2825458
89,20984
13300,3814818
9110,7974188
39100,4841239
662000,71921154
5,680
133000,139640838
116,10907
1980,79389
418000,42896242
4360000,4601443317
2520,149437
25,10008
69400,13577287
6310,548135
449000,120505239
14300,1423203
14,1367
5940,721142
96300,43171870
2540,1027605
11,1340
504000,52083388
81,34996
148000,14602976
2000,444994
25,980
62300,56414755
2170,1614617
9490,2180517
14,1745
264,145880
4470,2285560
222,47946
68000,26225564
1910,204741
4730000,297687141
673000,551098061
162000,31021380
12100,541046
2170000,171724959
16,2965
273,11903
6850,1845055
12500,118187
208000,114335399
353000,86137156
373000,100096241
1810,653521
68600,17682148
5460,3083361
37500000,10835706729
397,14910
1240000,319504201
13700,14338033
1250000,336257478
232000,21057267
677,61653
70,5979
338000,95461967
576,63179
5740,337739
1050000,319522897
3,609
1010,261226
659000,37428378
337,154215
483,230521
68500,6079740
189000,34611134
2170000,1846811242
348000,90890928
0,107
64900,2927996
151000,149746476
32600,1384796
74600,28375839
796000,84585844
4490,2799311
37000,7285561
209000,30873817
63,25735
2280,114713
141000,96498182
562,697807
14500000,1916891247
340000,134519527
12000,1499268
351000,145089390
870,158556
195,330507
44000,4395844
97200,128575375
290,20722
122000,9562221
4240,1046249
9200,2168356
1870,374414
82,41368
375000,35053340
181000,12463181
0,8
27000,8443327
1910,409348
2960000,726604217
30600,4373741
7950,1142993
8790,2817424
7,67
10,1288
33900,3817392
2200,399619
2790,409398
2240,110068
111,53585
783000,173932532
3650,939025
14900,2933145
4740000,1005294218
853,316128
18100,4512056
51600,6537044
11100,2409256
8,1743
1990,1367930
153000,40539578
4030,546465
4820,1289723
923000,91197992
2,908
39500,13127777
24400,6565226
420,71338
273000,23070819
6580,506906
1160000,106942963
103,34976
163000,117835668
51100,6180302
3500,1065759
89400,12837173
3900000,510214951
6110000,1244387095
5960,3199819
24,23521
467000,44870547
5510,1480021
1820,418103
86800,18882892
278000,13081387
426,105052
12600,6823308
12900,942845
29600,5932372
16800000,12487515386
1080,45842
1780,351187
655000,72441544
3000000,485209256
44,21172
7750,370291
3560,2465588
39000,10719254
1020,117599
8920,1528445
10300,1103121
355,701692
497000,56287581
243000,56777662
2600,273605
13300000,2142635535
16700,2014099
2970,996205
292,91470
59,27977
7450,7329752
6040000,9893895925
13100,3809068
7780000,2739430406
10700,1541895
809000,169768263
8060,520199
184,678163
352000,43624691
37,18092
41300,102164668
14900,3248852
1250,201383
60600,10885798
10400,914110
518000,209042407
14700,3237812
28300,6247067
37,6102
2060,149221
6910,2488631
3350,178023
37,1719
17000,12327605
357,26357
2410,368668
18000,4039530
216000,72432923
6550,609935
1330,90723
388,66396
298,210903
358,21449
576,205167
472,45900
2450,588516
3020,304204
29000,7641473
298000,160465514
6820,1028316
3970,1441495
46100,8484509
7380,194058
540000,126220806
14700,5041401
20000,2113449
2780,665586
41700,9275761
55,21677
87,2028
8,4000
1940,82614
82100,27576057
110,88749
1510000,682228772
1430,72127
494,571813
126000,74760964
450000,67985800
55,8152
856,16547
168000,12666525
813000,502395069
20000,2979744
2270,118567
16800,6925460
988,357254
355000,53843928
106000,30864294
1390000,267150571
1970,135308
1230000,499200133
566000,123403071
1890000,1073167440
5,47
26100,7877865
57,1337
140000,92591452
539000,197992065
125,9542
136000,116421088
48500,16092429
601000,290675228
266000,19744669
589,277810
33400,4926003
29300,3475935
176000,34942538
1560000,341758922
5950,2884173
6330,1211337
10100,200397
1040000,875413530
142,16752
826,865233
538,51170
77400,14064776
106000,12897717
1610,861696
471000,27128568
215000,16417282
129000,84874727
65000,36991773
207000,46206137
54800,81131303
1320000,231578272
178000,15450060
47800,16332936
622,97975
886000,288652139
994000,330816546
99,2617
50,1557
50200,8540411
280000,173466347
4460,605813538
1700,195529
565,694392
958,268108
2750000,213431586
55900,15439901
4000,634093
7,3861
2080000,258467109
18700,5004444
4980000,2150582430
4340,907674
118,18558
595000,19230818
10500,376572
983000,599940626
3300,295434
1840,529072
1980000,249681846
15200,1141365
340,106430
3960,1668629
60400,9216682
3930000,3109612429
23900,992231
297,81922
33200,17498594
136,21689
328,24327
16,16
83100,31235041
304,71983
119000,23032058
1580,867682
26800,1419050
398000,242267936
734000,1003965037
29600,3120970
183000,47517017
160,69450
2350000,785530875
30600,3728474
126,13856
5540,2625494
861,444353
12800,1344310
689000,125798607
293000,46036965
12300,249532618
2820,349116
84300,16338971
35700,1958102
2350000,205392591
12200,1842929
12400,809815
8070,1907933
24900,986768
10000,773106
447000,230999400
9580,1704932
1260,104670
89,35657
161,40280
210,11627
253000,103079679
649,11934
189000,24449244
5230000,4779782126
4960,568069
1420,67202
311000,2486069073
19,1694
132000,88124030
0,24
359,18763
2640,4371538
180000,43895180
1430,2104486
1410,97593
102,87615
347,267219
2300,247223
877000,727103089
110000,23079002
91600,11873788
30000,6327109
386,293248
5080,183973
2710000,1858801900
72800,1159895
225,104372
2220,2448890
773,75384
20900,4061293
665,87026
1800,128807
11200,3424350
1210,346610
8710,4629886
2500,513658
1720,598267
166000,135454114
3680,1448886
181000,70755549
54500,10295465
88,96801
272000,30474225
566,194786
13,2770
3230,562408
115000,42892983
65400,75060064
1440,275192
207000,12280381
70,32940
5140,511628
8340,1500186
454,468588
473,50915
1070,960015
8270,1308333
97500,54461394
556000,8531081
2,577
1340,485637
154000,26117310
86900,8386917
5210,773687
154,5941
3320,1114588
129000,26780732
66800,50627986
1920,2196957
36600,4740276
337,91141
7,916
30300,12662289
110000,13009942
1620,555757
10200,6682781
39300,12471284
9130,67425
2,1186
2670,3602916
4970,382094
30300,11025855
10400,1800579
754,288765
6820000,1363227518
66900,68050439
7680,2384672
40100,5590626
31600,10778010
21400,2110730
201000,30493004
4200,1796494
95500,31605327
19500,5491214
16500,3074713
1410000,374624967
75100,15899333
16,2096
9760,2114449
47,101262
17500,493877176
505,143183
7510,589704
61600,8529535
7250000,2708820930
2350,568222
10000,1118150
400,40081
1260,65729
376,120243
7340,2613754
104,1561
1120000,368464576
9,706
3280,965373
1310,830377
607,21847
334000,499916983
41900,13137223
1090000,70021065
61000,4349188
3,117
19700,37575920
4450,669480
670,360177
317000,78678293
204000,267348175
301000,25816898
184000,68292195
67400,100553113
13700,2616059
335,42739
2500,311600
727,43129
7900000,7976913391
15200,1177107
145,59754
688000,454945834
305000,59889636
638,150308
147,158537
390000,48765831
108,50181
4110,365223
334,102360
331000,97644047
7,134
96,26201
34900,777423
47,28899
596000,429776059
594000,162005722
262,60506
71700,58455204
7840,5786336
3130,1237466
0,55
3670,1097116
17800,6934565
3730,1008691
81700,4281692
3810,204016
1280,143962
6510,952556
483,26272
172,35084
545000,209115339
124000,19709923
566,282656
2760000,587028144
4360,1437409
983000,1864172448
495000,76405443
1460,168739
608,367298
8840,4066866
1830,322456
133000,32497159
22,19271
18100,3399359
44100,7306834
110,123182
3670000,1478690860
4550,1993220
11000,1750329
1010000,298470698
15,5367
108000,22245455
4590,2536867
897,516650
868,252800
171000,26941898
284,75848
1340,338061
50800,2825849
800,583140
1300000,660713482
105,24507
2400,632992
472000,89083896
400000,39665596
222,151397
1270,48384
1670000,547643249
203000,29452400
2500,116539
291000,48734436
2310,468784
648000,229850641
50300,7320307
2880,8643407
424,142343
268000,122126005
4870,2269641
854,779513
42100,4509781
939000,607080260
22900,8439942
35600,22771710
122000,48819715
19,12326
116000,8362148
1040,847969
48900,9147657
99,2100
21200,614992
83800,21910929
1420,1145719
7530,963143
1310,40840
154000,57615104
2100,1428511
31700,2616724
70900,22607738
140000,6804154
40800,4361873
303000,62644117
13700,150309455
1730,400574
1070,959925
82100,3187242
5570000,2145737136
3720000,2383744307
21600,1088851
1610,328160
58600,16695412
2910,1034384
51900,7215690
1900,77243
8860,2347699
103000,14535188
1420,165641
1890000,630355411
3,297
1110,59962
648000,95538876
1010,126411
864,133886
1190,964931
107000,27866401
4430,474915
47100,20107562
143,37409
53000,25731497
39,20539
1780,538129
2840,185465
3030,797191
5,1415
1940000,1203836220
18100000,9755094338
24300,10799623
547,80755
52400,12453049
51900,18684973
33,1153
2390000,640688255
18,17570
325,83761
894000,288018599
4060,257206
391000,125299073
994,125242
21600,1004831
208,21972
821,378757
3790,460898
8360,292113
125,106983
49800,84563012
33300,13356136
2530,1499808
1120000,406318087
724,57642
1540,332523
15,8481
78200,43076013
2970,789884
612000,42178940
53000,7966321
54300,5381256
3890,928877
1480000,330487483
226,15597
14100,761662
8770,2883787
83000,3186641
